"","Trait_1"
"ID_8222",0.436171046203562
"ID_8223",-0.755494126642849
"ID_8224",-0.73823140400636
"ID_8225",2.31407017965813
"ID_8226",0.949238979349837
"ID_8227",0.238892839658604
"ID_8228",-0.621520859187823
"ID_8229",-1.22092149978168
"ID_8230",-0.113438785153544
"ID_8231",0.224426542790413
"ID_8232",0.401104361396491
"ID_8233",-0.798291476319411
"ID_8234",0.284072941931318
"ID_8235",0.919077353100892
"ID_8236",0.023031400667194
"ID_8237",-0.182390568898919
"ID_8238",-0.678371141360687
"ID_8239",0.98830399728562
"ID_8240",-0.566185958413783
"ID_8241",-1.83066949616302
"ID_8242",0.0925815484518089
"ID_8243",2.3827659184554
"ID_8244",1.38193274321121
"ID_8245",0.558772361763925
"ID_8246",0.168250591827233
"ID_8247",0.405905500697925
"ID_8248",-0.082816897180822
"ID_8249",-0.130320839057952
"ID_8250",0.441106477556924
"ID_8251",1.95362239890861
"ID_8252",1.13907392465929
"ID_8253",-0.564604268130388
"ID_8254",-0.383318700537971
"ID_8255",-0.473698847720768
"ID_8256",-0.070836942254087
"ID_8257",-0.716902740682824
"ID_8258",-0.311348478217273
"ID_8259",-0.442547375890952
"ID_8260",0.709755204304334
"ID_8261",3.35764228222891
"ID_8262",0.0182984681318265
"ID_8263",-0.72646031413725
"ID_8264",-0.536082351079859
"ID_8265",0.428071401927483
"ID_8266",0.898896800809797
"ID_8267",1.39428940095427
"ID_8268",-0.372914391087855
"ID_8269",0.197660973687936
"ID_8270",0.15902822416296
"ID_8271",-1.78298142227229
"ID_8272",-0.999861018214032
"ID_8273",-0.957609718860359
"ID_8274",0.283469048089041
"ID_8275",1.42772109578787
"ID_8276",0.106954312075946
"ID_8277",1.10922166394604
"ID_8278",-0.424995192412901
"ID_8279",0.216553422539697
"ID_8280",-1.00995289227004
"ID_8281",1.75456748139375
"ID_8282",-0.611401127395534
"ID_8283",-0.879761395857142
"ID_8284",-0.0568351581114751
"ID_8285",-0.309571830225179
"ID_8286",0.80181020771534
"ID_8287",-0.984976633392002
"ID_8288",1.469226990849
"ID_8289",-1.03650201017235
"ID_8290",-0.00499424125276673
"ID_8291",-0.380802477076046
"ID_8292",-1.51879868329316
"ID_8293",0.131890566506185
"ID_8294",0.135547450376308
"ID_8295",0.688810483795762
"ID_8296",0.582724458754252
"ID_8297",0.269131197333936
"ID_8298",-0.490309663012489
"ID_8299",0.280083100124256
"ID_8300",2.47262977227608
"ID_8301",0.237749309081972
"ID_8302",0.102388520008264
"ID_8303",-0.838483177995491
"ID_8304",-0.489124175784404
"ID_8305",1.2463036130917
"ID_8306",0.890158600077287
"ID_8307",-0.50798340433603
"ID_8308",-2.10773293127774
"ID_8309",-0.59864314583368
"ID_8310",-1.63360715232185
"ID_8311",-0.0858385414181441
"ID_8312",0.0602770396093214
"ID_8313",0.570683500398255
"ID_8314",-0.22156407276189
"ID_8315",0.820066215220175
"ID_8316",0.33622937719175
"ID_8317",-0.833331235270767
"ID_8318",0.676175612166324
"ID_8319",0.922199513760252
"ID_8320",-0.636960369221939
"ID_8321",-0.215944050699598
"ID_8322",2.17988584932515
"ID_8323",-0.324915670975713
"ID_8324",-0.698349181511521
"ID_8325",0.0151764284417484
"ID_8326",-0.29335214716673
"ID_8327",-0.845321638383487
"ID_8328",0.0421166842152914
"ID_8329",-1.14240442930019
"ID_8330",-1.10849988725686
"ID_8331",-0.0494228406745973
"ID_8332",0.604260618100204
"ID_8333",0.694813124627614
"ID_8334",-1.16265653188924
"ID_8335",-0.579010469320428
"ID_8336",0.432223927687548
"ID_8337",-0.490228674263422
"ID_8338",-0.393362490017043
"ID_8339",-2.05602711236463
"ID_8340",-1.77048052841407
"ID_8341",-1.52358447834405
"ID_8342",1.06322197928097
"ID_8343",-0.287268943992039
"ID_8344",2.09424315613032
"ID_8345",0.279980927789793
"ID_8346",-0.446294689547225
"ID_8347",0.282810532997194
"ID_8348",-0.318884668467092
"ID_8349",-0.543249062989563
"ID_8350",2.43077588758689
"ID_8351",4.96178933697227
"ID_8352",-0.467153068735108
"ID_8353",0.419612281507114
"ID_8354",-0.0360928579064409
"ID_8355",0.257432619005237
"ID_8356",-0.246084544791135
"ID_8357",1.17290528287149
"ID_8358",-0.0371112752952547
"ID_8359",0.161337445981699
"ID_8360",-1.79884097765592
"ID_8361",-0.860987480371188
"ID_8362",0.994761958006888
"ID_8363",-0.18116259440183
"ID_8364",-0.0422627406447594
"ID_8365",0.0754773185561807
"ID_8366",0.761279843964063
"ID_8367",-1.31802530009313
"ID_8368",-1.11055038292315
"ID_8369",-1.00363468562923
"ID_8370",0.313823060862443
"ID_8371",-0.324107364131303
"ID_8372",-0.944998884785222
"ID_8373",-1.55016217193479
"ID_8374",-0.864495422295351
"ID_8375",1.83887661401722
"ID_8376",-0.475086244743701
"ID_8377",0.719218439431854
"ID_8378",0.852689252477987
"ID_8379",0.160893723544029
"ID_8380",3.44132153238804
"ID_8381",0.0610910842709282
"ID_8382",1.94682910552734
"ID_8383",1.26550935433628
"ID_8384",-0.814696296722082
"ID_8385",1.6348449922241
"ID_8386",-0.454879911931692
"ID_8387",-1.0784203763261
"ID_8388",-1.93137850727903
"ID_8389",-0.14586820003675
"ID_8390",-0.274245434136719
"ID_8391",0.724816331115247
"ID_8392",-0.525460075450678
"ID_8393",-0.102105985114314
"ID_8394",0.103605049200778
"ID_8395",-0.570652862151186
"ID_8396",1.4547121380999
"ID_8397",-1.71476100672328
"ID_8398",-1.18271872582426
"ID_8399",-0.313636352511147
"ID_8400",-1.18351093678219
"ID_8401",0.0446214778168435
"ID_8402",0.122168004318564
"ID_8403",1.75563525571332
"ID_8404",-0.670267562342498
"ID_8405",-0.712611911906481
"ID_8406",-0.352524398288061
"ID_8407",-1.21496359948945
"ID_8408",-0.414180829051031
"ID_8409",-0.460542464461166
"ID_8410",1.09804780742189
"ID_8411",-0.199039138343737
"ID_8412",0.138897695155919
"ID_8413",0.376673779147581
"ID_8414",0.656322655275911
"ID_8415",-0.139569386457109
"ID_8416",-0.556305843836975
"ID_8417",1.11946031798005
"ID_8418",0.405157146133939
"ID_8419",0.0895529066078392
"ID_8420",0.642481533347498
"ID_8421",0.616156405679377
"ID_8422",2.78181182567517
"ID_8423",-0.16206392821353
"ID_8424",0.370300754997177
"ID_8425",-2.41347667564871
"ID_8426",-0.412314515360749
"ID_8427",-0.533106383633599
"ID_8428",1.18370024956981
"ID_8429",-0.666671433165585
"ID_8430",-1.89809016602231
"ID_8431",-0.967695538113285
"ID_8432",-0.493867356703551
"ID_8433",-0.499740368086469
"ID_8434",-0.654323611940299
"ID_8435",-1.10869494076158
"ID_8436",2.06306216848246
"ID_8437",0.697877937987879
"ID_8438",-0.649036097736513
"ID_8439",-0.122433653611697
"ID_8440",-0.881417125293508
"ID_8441",0.693711272059904
"ID_8442",0.535002311097438
"ID_8443",1.27997150381938
"ID_8444",0.428904523589183
"ID_8445",0.370045426857384
"ID_8446",-0.070140935975483
"ID_8447",-0.708090734972976
"ID_8448",0.465883621084371
"ID_8449",-1.31569306627018
"ID_8450",0.361462458646282
"ID_8451",0.249809172779039
"ID_8452",0.0624352954513951
"ID_8453",-0.0943515976025294
"ID_8454",-0.664796979152044
"ID_8455",-1.73138538101832
"ID_8456",-0.0744706704123507
"ID_8457",-0.118786494812534
"ID_8458",0.70262751706788
"ID_8459",1.34961402649467
"ID_8460",0.742185467881673
"ID_8461",-1.5262540237135
"ID_8462",-0.40648325731253
"ID_8463",0.331730388157199
"ID_8464",-0.0634450185135958
"ID_8465",-0.765201829056637
"ID_8466",-1.10749538345153
"ID_8467",0.212133691243402
"ID_8468",1.11846183040657
"ID_8469",-1.58018416272315
"ID_8470",-0.0146387585137942
"ID_8471",1.37506104479467
"ID_8472",-0.0990347855417762
"ID_8473",-0.493189303395218
"ID_8474",0.297882657204845
"ID_8475",-0.279675557704823
"ID_8476",-0.541251093548994
"ID_8477",0.999958322099488
"ID_8478",0.772759954130837
"ID_8479",-0.487056639086804
"ID_8480",-1.14050865259257
"ID_8481",0.233975759510835
"ID_8482",-0.741252201233447
"ID_8483",-0.452978499484118
"ID_8484",1.63833928087827
"ID_8485",0.505363430604785
"ID_8486",-0.488724988922757
"ID_8487",0.153931880806496
"ID_8488",-0.337838883198603
"ID_8489",2.73659173253183
"ID_8490",-1.35876907333857
"ID_8491",0.0472710788897695
"ID_8492",-0.372874914098102
"ID_8493",-0.0947337497224456
"ID_8494",-0.53758453123375
"ID_8495",-0.0510650526421997
"ID_8496",-1.18988461536998
"ID_8497",-1.03529328431961
"ID_8498",0.851502577759225
"ID_8499",-0.992936268192359
"ID_8500",-0.705947822129052
"ID_8501",-0.966838206862491
"ID_8502",0.417096558018712
"ID_8503",0.666350677817946
"ID_8504",0.676797237747154
"ID_8505",-0.590695792268667
"ID_8506",1.29876144752866
"ID_8507",-0.315236768930302
"ID_8508",0.228027005561948
"ID_8509",-0.396662843392465
"ID_8510",1.07516141702983
"ID_8511",0.44142286735105
"ID_8512",0.487914578450197
"ID_8513",-1.66841753882928
"ID_8514",-0.286511569509999
"ID_8515",3.38123749793384
"ID_8516",0.723648405891542
"ID_8517",0.604308723334856
"ID_8518",0.162416769544652
"ID_8519",-2.08256095194537
"ID_8520",0.524085709816665
"ID_8521",0.163290389127075
"ID_8522",0.202571030563953
"ID_8523",0.708965145227851
"ID_8524",-0.714155810994947
"ID_8525",0.321868988997701
"ID_8526",0.69155278516276
"ID_8527",2.20875778909218
"ID_8528",-0.26489834083394
"ID_8529",-1.06698768638279
"ID_8530",-1.65650127354745
"ID_8531",-0.748156922978497
"ID_8532",-1.41293668208404
"ID_8533",-0.571779209915777
"ID_8534",-0.0255873867183327
"ID_8535",-1.22859764888138
"ID_8536",-0.321400143300802
"ID_8537",1.32951254921479
"ID_8538",0.147710096833225
"ID_8539",0.0432153180287359
"ID_8540",1.2877885806399
"ID_8541",0.0998008175351918
"ID_8542",1.42130656333471
"ID_8543",-1.04681348630274
"ID_8544",-0.622986510173697
"ID_8545",0.541311277110486
"ID_8546",1.10706186555047
"ID_8547",0.317146849614173
"ID_8548",0.0267787340736618
"ID_8549",0.108579243362787
"ID_8550",-0.353434445409055
"ID_8551",0.747167020314937
"ID_8552",-0.0909361416547042
"ID_8553",-0.408817702582152
"ID_8554",0.432260261841642
"ID_8555",1.74354525085275
"ID_8556",0.282043298216417
"ID_8557",-0.739272211401917
"ID_8558",0.0962066747143214
"ID_8559",-0.940250542474551
"ID_8560",-0.412223987766288
"ID_8561",-0.779760561673937
"ID_8562",-1.92411502103998
"ID_8563",-0.199252618399243
"ID_8564",-0.241111055795961
"ID_8565",-0.996723540699577
"ID_8566",0.0605103583459239
"ID_8567",2.49331932993243
"ID_8568",0.474168562811504
"ID_8569",0.17703535392403
"ID_8570",-1.91457338768096
"ID_8571",2.93297198158194
"ID_8572",1.23891102650505
"ID_8573",1.11789684528871
"ID_8574",0.399037584256942
"ID_8575",1.08010575096846
"ID_8576",1.78391591124645
"ID_8577",-0.0401498372464887
"ID_8578",1.1357217578399
"ID_8579",0.199920358851541
"ID_8580",0.0242926526061535
"ID_8581",-0.0822330330301024
"ID_8582",1.37695906831988
"ID_8583",-1.42775718603716
"ID_8584",2.92945353117624
"ID_8585",-0.378344456459324
"ID_8586",-0.226805675971911
"ID_8587",3.60630864849909
"ID_8588",-0.531774451300694
"ID_8589",-0.056246793075889
"ID_8590",0.154473802856341
"ID_8591",2.03567052311773
"ID_8592",2.59528931417962
"ID_8593",0.920798020375518
"ID_8594",-0.373065709243978
"ID_8595",-0.753113368559673
"ID_8596",-0.826920719281675
"ID_8597",0.756012151645399
"ID_8598",0.840960988866879
"ID_8599",-0.94839899842427
"ID_8600",1.58440766146201
"ID_8601",-0.136646950701007
"ID_8602",-0.551152974467912
"ID_8603",-0.761366717438751
"ID_8604",-0.292074886979563
"ID_8605",0.230655270275048
"ID_8606",0.069780271648621
"ID_8607",-0.822201493176539
"ID_8608",2.48817150165346
"ID_8609",1.15118924627938
"ID_8610",1.09746448599412
"ID_8611",-0.948831600032577
"ID_8612",0.142786990170631
"ID_8613",1.19331148927019
"ID_8614",1.513512243512
"ID_8615",1.62122012888705
"ID_8616",-0.496431989127463
"ID_8617",-1.67323809453343
"ID_8618",2.14406970673887
"ID_8619",-0.864814980158098
"ID_8620",-0.179525459394061
"ID_8621",0.0416628983763993
"ID_8622",-1.21159758627537
"ID_8623",1.53913158450184
"ID_8624",0.280575547532765
"ID_8625",-0.235683867380554
"ID_8626",-0.558059065336721
"ID_8627",0.596683118715004
"ID_8628",-0.80718858390079
"ID_8629",0.216972998249297
"ID_8630",-0.571871703954121
"ID_8631",1.92647372951594
"ID_8632",-1.2241007895897
"ID_8633",0.211754986820557
"ID_8634",-1.56222832867109
"ID_8635",-0.199694374421937
"ID_8636",0.616958795898124
"ID_8637",0.0479934844923398
"ID_8638",-0.638696959711588
"ID_8639",0.21040846833995
"ID_8640",-0.246580492431356
"ID_8641",-1.37309211060555
"ID_8642",-0.794642197333867
"ID_8643",-0.0782543997286905
"ID_8644",0.594124950731403
"ID_8645",-1.2354389430615
"ID_8646",-0.322601443600212
"ID_8647",0.0569839359011955
"ID_8648",-0.944850744304469
"ID_8649",0.770829638855061
"ID_8650",0.779515321681659
"ID_8651",-0.126968526939412
"ID_8652",-0.19791626331369
"ID_8653",0.127834784095892
"ID_8654",-0.0958395688377536
"ID_8655",-0.474906487685468
"ID_8656",0.0627258317420436
"ID_8657",0.0580087993641784
"ID_8658",-0.0470428552470873
"ID_8659",2.36958388268038
"ID_8660",1.695900949916
"ID_8661",-0.187400094778626
"ID_8662",-0.409747470738174
"ID_8663",0.314497777812596
"ID_8664",-0.512021504307692
"ID_8665",-0.403349927880674
"ID_8666",-0.0171308300340019
"ID_8667",-0.763305895995988
"ID_8668",0.359465514135161
"ID_8669",-0.592027330498516
"ID_8670",-0.000209370795911998
"ID_8671",0.983082562910407
"ID_8672",-0.210157200740386
"ID_8673",-0.915718503083976
"ID_8674",-0.519747358207876
"ID_8675",1.02593868177284
"ID_8676",-0.347369013116236
"ID_8677",-1.02292472038106
"ID_8678",0.0555582722112741
"ID_8679",0.212726926426942
"ID_8680",-0.57981659359743
"ID_8681",-1.07262818142881
"ID_8682",-0.490140544823463
"ID_8683",-1.23673162875149
"ID_8684",0.813955966658239
"ID_8685",1.18822917000275
"ID_8686",-0.25636180317073
"ID_8687",-0.588444658637489
"ID_8688",-1.42385435071618
"ID_8689",-0.585930644372945
"ID_8690",1.11495300478431
"ID_8691",-1.7634264527152
"ID_8692",0.592320364296106
"ID_8693",-0.434990738806426
"ID_8694",-1.15391854233249
"ID_8695",-0.48970102714595
"ID_8696",-0.234837700883825
"ID_8697",0.646685572847282
"ID_8698",-0.087512672910161
"ID_8699",-1.03561030621593
"ID_8700",-0.827869534227201
"ID_8701",-0.931303181174404
"ID_8702",0.381029104707632
"ID_8703",0.16455247625045
"ID_8704",-1.60680389292615
"ID_8705",0.675193521568597
"ID_8706",-0.568738570582918
"ID_8707",-0.0126260464764632
"ID_8708",-0.279083580152085
"ID_8709",-1.46518623372505
"ID_8710",-1.05304713774873
"ID_8711",-1.11116000184101
"ID_8712",0.711441812513868
"ID_8713",1.29894170288773
"ID_8714",-0.0102343600840385
"ID_8715",0.622344125542829
"ID_8716",-0.375708126392262
"ID_8717",-0.958296104320871
"ID_8718",0.336710479696497
"ID_8719",0.166646566383802
"ID_8720",-0.0319428535761635
"ID_8721",1.56155363560333
"ID_8722",0.142626095746414
"ID_8723",-0.476471086346851
"ID_8724",1.17212164063772
"ID_8725",0.326332940862031
"ID_8726",-1.5268731314289
"ID_8727",3.06584242589806
"ID_8728",0.160578251614014
"ID_8729",-0.631182926501351
"ID_8730",0.28861940196208
"ID_8731",0.216484879068636
"ID_8732",-0.432252553340154
"ID_8733",0.258260885355149
"ID_8734",0.320143127203157
"ID_8735",1.27367259626667
"ID_8736",0.0780041178358149
"ID_8737",0.737688148273663
"ID_8738",1.59058565589275
"ID_8739",0.636041542299688
"ID_8740",-0.868454628151274
"ID_8741",0.0197705455979865
"ID_8742",-0.882192898919198
"ID_8743",-0.214939878493599
"ID_8744",1.02716001622734
"ID_8745",-1.78888107940148
"ID_8746",1.53336938237884
"ID_8747",2.38160624239089
"ID_8748",-0.575708280562239
"ID_8749",-0.60681798080204
"ID_8750",-1.26904531405299
"ID_8751",-0.217724935400846
"ID_8752",-1.14638060416737
"ID_8753",0.922366902496046
"ID_8754",-0.20770922797423
"ID_8755",0.301293730636384
"ID_8756",0.125808104146647
"ID_8757",0.128597708021106
"ID_8758",-1.26351126346494
"ID_8759",0.122407463278931
"ID_8760",0.637089096915289
"ID_8761",-1.58502376427545
"ID_8762",-0.573816277550426
"ID_8763",0.450119647201159
"ID_8764",-0.93026378409674
"ID_8765",-0.0660341541042966
"ID_8766",-0.364641601613573
"ID_8767",-1.1339485266327
"ID_8768",0.437881531238944
"ID_8769",-1.16033403939048
"ID_8770",-0.317311935224689
"ID_8771",-0.769081203930148
"ID_8772",-0.908167301596922
"ID_8773",-1.271160818052
"ID_8774",0.451069230249446
"ID_8775",-0.296941863014407
"ID_8776",-0.420273092085198
"ID_8777",-0.352752400316044
"ID_8778",0.701220489875602
"ID_8779",-0.759943103942574
"ID_8780",1.25624874518245
"ID_8781",0.568045113306231
"ID_8782",0.453531013562177
"ID_8783",-0.933730058190117
"ID_8784",-0.417383602909563
"ID_8785",0.0922722997663815
"ID_8786",-1.43298247686021
"ID_8787",1.00627982881808
"ID_8788",-0.433124985689631
"ID_8789",0.361284699580208
"ID_8790",-0.561645979530314
"ID_8791",-0.46922409649078
"ID_8792",-0.653763698194714
"ID_8793",-1.13964814057937
"ID_8794",1.65159392493285
"ID_8795",0.859336839941546
"ID_8796",-0.384474370907973
"ID_8797",-0.862949682392066
"ID_8798",-0.698307267057519
"ID_8799",0.629444397672796
"ID_8800",1.09999569933115
"ID_8801",-0.0929391541232654
"ID_8802",0.402384512240978
"ID_8803",1.28970092688545
"ID_8804",2.08645075650008
"ID_8805",-0.427569430695151
"ID_8806",-0.316890801211318
"ID_8807",2.45291528113194
"ID_8808",0.388571798908985
"ID_8809",-0.561449086234611
"ID_8810",-1.72533085693975
"ID_8811",-1.25117788729276
"ID_8812",0.48927049815372
"ID_8813",-0.899831249235184
"ID_8814",-0.689137776753175
"ID_8815",-0.50366451801259
"ID_8816",0.281810101631746
"ID_8817",-0.928655686076801
"ID_8818",0.428130364593936
"ID_8819",0.86994998517084
"ID_8820",-0.572196954827398
"ID_8821",-0.0148552141407104
"ID_8822",-1.11108656651656
"ID_8823",0.0244685493127653
"ID_8824",-0.124711352415239
"ID_8825",-0.884493656498206
"ID_8826",0.15258989463422
"ID_8827",-0.515166338682924
"ID_8828",-0.636976343003276
"ID_8829",1.36403603820031
"ID_8830",-0.718941300587689
"ID_8831",0.502934839264953
"ID_8832",-1.01764971700724
"ID_8833",-0.344288292864956
"ID_8834",0.943427801451445
"ID_8835",1.09419994247803
"ID_8836",1.91925344665689
"ID_8837",-1.11254675324847
"ID_8838",-0.404520268494055
"ID_8839",0.452219769006525
"ID_8840",0.379835550317769
"ID_8841",-0.411824025474362
"ID_8842",-1.13105713253983
"ID_8843",0.348400627475269
"ID_8844",-1.0570300797075
"ID_8845",1.57771408441359
"ID_8846",0.616483031559595
"ID_8847",0.69765907291056
"ID_8848",0.785565189391326
"ID_8849",-0.114551485295824
"ID_8850",0.322715954668955
"ID_8851",0.0649598136835216
"ID_8852",-1.03207293052213
"ID_8853",-0.672188887960664
"ID_8854",0.297575730608463
"ID_8855",-0.47246181063086
"ID_8856",0.594358211517614
"ID_8857",0.729013355917228
"ID_8858",-0.146463352701162
"ID_8859",-0.759375695455966
"ID_8860",0.310494781901204
"ID_8861",0.559006511527343
"ID_8862",-1.24451881439664
"ID_8863",0.339826268613726
"ID_8864",-0.47901909570412
"ID_8865",-0.236381734388756
"ID_8866",-0.847519549576049
"ID_8867",-0.473933932441216
"ID_8868",-0.393357746277485
"ID_8869",2.33454018063303
"ID_8870",4.46331417853759
"ID_8871",0.227386335218107
"ID_8872",-0.328925437278442
"ID_8873",-0.811006885414644
"ID_8874",2.14169724803066
"ID_8875",-0.897476398586722
"ID_8876",3.96747238473144
"ID_8877",1.44727622924471
"ID_8878",-1.33437950082858
"ID_8879",0.633879470161753
"ID_8880",-0.916587320809371
"ID_8881",-1.22014469171866
"ID_8882",-0.674371783284792
"ID_8883",-1.19315676124475
"ID_8884",0.876933276095323
"ID_8885",0.228949031151656
"ID_8886",-0.280168936246467
"ID_8887",0.341768924571042
"ID_8888",0.249562331844784
"ID_8889",0.360015632753481
"ID_8890",-0.568062611227936
"ID_8891",1.66253112179932
"ID_8892",-1.12534378054097
"ID_8893",-0.275130173973409
"ID_8894",-0.100241309751401
"ID_8895",-1.19377417768575
"ID_8896",-0.119377308894743
"ID_8897",-0.180812401711451
"ID_8898",-1.09054766795925
"ID_8899",-0.879014398592598
"ID_8900",1.46538434493259
"ID_8901",2.21878762382988
"ID_8902",-0.307565560988784
"ID_8903",-0.491616033687616
"ID_8904",-0.0702368247188931
"ID_8905",0.733670967331615
"ID_8906",1.73752275432363
"ID_8907",-0.669292182719206
"ID_8908",-0.194222323816301
"ID_8909",-0.660092554160276
"ID_8910",-0.786075882816871
"ID_8911",0.0655021434019686
"ID_8912",0.178244764160076
"ID_8913",-0.839802904489775
"ID_8914",-0.446148595312293
"ID_8915",-0.845650415035983
"ID_8916",-0.321545559970504
"ID_8917",0.462580557919493
"ID_8918",0.721140140313213
"ID_8919",-1.30352038536174
"ID_8920",-0.612983960658995
"ID_8921",-0.101347684568278
"ID_8922",0.294481602594866
"ID_8923",1.39425830369958
"ID_8924",0.990405074701178
"ID_8925",0.413253673223556
"ID_8926",0.202599598420113
"ID_8927",2.98812693647967
"ID_8928",-0.73134086242248
"ID_8929",-0.314695523055281
"ID_8930",-0.380684501193666
"ID_8931",-1.33902421887099
"ID_8932",1.0407557891645
"ID_8933",-0.705906410288027
"ID_8934",-0.245949755402952
"ID_8935",0.0478423404365768
"ID_8936",-0.780687800805927
"ID_8937",-0.46020740110822
"ID_8938",0.752764253735117
"ID_8939",-1.05442314955565
"ID_8940",-1.244436945575
"ID_8941",-0.626118076391994
"ID_8942",2.49685347355074
"ID_8943",0.0448028123314039
"ID_8944",0.873334197269316
"ID_8945",0.550933566108175
"ID_8946",1.10904679507525
"ID_8947",0.287626798951268
"ID_8948",-1.19452160198182
"ID_8949",-1.32490922383639
"ID_8950",-1.55665660575412
"ID_8951",2.06872203953912
"ID_8952",-0.744180338721234
"ID_8953",0.0950951737272692
"ID_8954",-0.592516412279663
"ID_8955",0.210841973153594
"ID_8956",0.219931893807587
"ID_8957",-0.157850982211331
"ID_8958",-1.18884877703545
"ID_8959",-0.606543243418534
"ID_8960",1.40119284199175
"ID_8961",0.309813965304433
"ID_8962",0.178966335650677
"ID_8963",-0.609944498579224
"ID_8964",3.20791103815676
"ID_8965",1.00166256771421
"ID_8966",0.556311471284301
"ID_8967",-0.898490745308081
"ID_8968",0.475023428558931
"ID_8969",-0.470666966318898
"ID_8970",0.322362405305975
"ID_8971",0.192551824164713
"ID_8972",-0.218676050023696
"ID_8973",0.572092348886885
"ID_8974",1.85109283289167
"ID_8975",0.800886929185737
"ID_8976",-1.47236391717914
"ID_8977",0.458872465333729
"ID_8978",0.269107877557986
"ID_8979",-0.209744158373717
"ID_8980",-1.33468321154005
"ID_8981",0.0760755663751298
"ID_8982",0.716165659863391
"ID_8983",-1.03721657797868
"ID_8984",0.364533307044453
"ID_8985",-0.318809238925978
"ID_8986",0.382692248919943
"ID_8987",-1.1151305053908
"ID_8988",-0.430847450622541
"ID_8989",-0.3473920527355
"ID_8990",-0.299056256488015
"ID_8991",1.04145078169843
"ID_8992",-0.908395455796644
"ID_8993",2.57428908044714
"ID_8994",0.222792746965266
"ID_8995",-1.44706319207345
"ID_8996",0.55799461586736
"ID_8997",-0.872609666570909
"ID_8998",-0.404247394846735
"ID_8999",-0.248885394346151
"ID_9000",-1.44111779177969
"ID_9001",0.402705501379506
"ID_9002",1.56837827365709
"ID_9003",-1.57026802302279
"ID_9004",-0.296423503424572
"ID_9005",0.52027439077587
"ID_9006",0.406453294746132
"ID_9007",-0.624922832360815
"ID_9008",-0.39364803611507
"ID_9009",-1.28125100099154
"ID_9010",-0.440885108453286
"ID_9011",-1.4266661567913
"ID_9012",-0.202435743238497
"ID_9013",-0.620456333647171
"ID_9014",-0.634759378718613
"ID_9015",-0.357938903071348
"ID_9016",-0.28640608270031
"ID_9017",0.924576663550045
"ID_9018",0.0357725941143304
"ID_9019",0.718402044764821
"ID_9020",-1.79268092915668
"ID_9021",1.23106046929424
"ID_9022",0.741997019663075
"ID_9023",0.0783593073526161
"ID_9024",1.20271489836225
"ID_9025",0.105051866041668
"ID_9026",-0.924511974651339
"ID_9027",-0.639978058175602
"ID_9028",1.1904535789582
"ID_9029",-0.177473539537467
"ID_9030",-0.498674317328769
"ID_9031",0.920295763752775
"ID_9032",-1.5134645053974
"ID_9033",-0.997635103228775
"ID_9034",-1.61748734565808
"ID_9035",-1.02392775788867
"ID_9036",-0.444200362846193
"ID_9037",0.190558542199412
"ID_9038",-0.515767512361007
"ID_9039",-0.273687680969882
"ID_9040",1.34326694223627
"ID_9041",1.21754999017496
"ID_9042",0.335761807333397
"ID_9043",-0.533732682266207
"ID_9044",-0.504936794497115
"ID_9045",1.22223855341362
"ID_9046",0.0692686219451072
"ID_9047",-1.79768409757549
"ID_9048",1.91535468961085
"ID_9049",1.09256139449643
"ID_9050",-1.83273675576816
"ID_9051",0.777780113914326
"ID_9052",1.02750755701407
"ID_9053",-0.132435423004893
"ID_9054",0.647438663772702
"ID_9055",0.0393934887668086
"ID_9056",-0.873019770523866
"ID_9057",1.09330204547213
"ID_9058",0.396267176568105
"ID_9059",0.782974809154507
"ID_9060",0.785595170397524
"ID_9061",1.03110625615061
"ID_9062",-0.509039124159621
"ID_9063",-1.28607758614252
"ID_9064",2.4235286281456
"ID_9065",-0.181620613922838
"ID_9066",-1.20330738470858
"ID_9067",-0.524229676953461
"ID_9068",-0.542305696382914
"ID_9069",-0.390406296736531
"ID_9070",0.853505438488395
"ID_9071",-0.825087135896695
"ID_9072",-0.520068092137404
"ID_9073",0.61090648454915
"ID_9074",-0.333053817541646
"ID_9075",-1.54991788021899
"ID_9076",-0.18741561482507
"ID_9077",-0.366952231345228
"ID_9078",1.13397396447003
"ID_9079",-0.104068164776183
"ID_9080",0.329880977338155
"ID_9081",0.00446029173494062
"ID_9082",0.591587968245541
"ID_9083",-1.19876896226804
"ID_9084",0.16161250009173
"ID_9085",-0.722404404404653
"ID_9086",0.780447381993851
"ID_9087",1.40085915572625
"ID_9088",0.426762695736677
"ID_9089",-1.3378249130009
"ID_9090",-0.855428299206668
"ID_9091",0.529375160224821
"ID_9092",-1.59966960791841
"ID_9093",-2.163317408192
"ID_9094",0.726375029157857
"ID_9095",-1.17078105354728
"ID_9096",-1.2051036832664
"ID_9097",1.25579811372373
"ID_9098",-0.558876622665825
"ID_9099",0.897634647933858
"ID_9100",0.612519843222256
"ID_9101",0.612748103284146
"ID_9102",-0.545903451236021
"ID_9103",-1.89996251672241
"ID_9104",-0.317185860943139
"ID_9105",-1.28841726179437
"ID_9106",-1.55366673168882
"ID_9107",0.679921794460566
"ID_9108",0.0598403548201148
"ID_9109",-1.23054855099454
"ID_9110",-0.963916678519636
"ID_9111",0.404359003925365
"ID_9112",0.670337704298508
"ID_9113",0.869668243019344
"ID_9114",0.883335032179957
"ID_9115",1.73709141814378
"ID_9116",0.491206409526071
"ID_9117",0.0221651217293605
